,Model_type,mape,mse,me,mae,mpe,rmse,R2 score,Adj R2 score,AIC,BIC
242,XGBoost_Outliers_Removed_default_model,12.577377414179125,0.0048145311455019685,-0.017861560227640245,0.048141904136312634,-0.01897766928869575,0.06938682256381228,0.3959190716768276,0.3541957643151671,-1858.9936305556507,-1769.805707574719
368,CategoricalGradientBoosting_OutliersRemoved_extra_features_shuffled_default_model,12.591975083041106,0.0043806375211455015,-0.005035770467582251,0.0459730153625699,0.01545210482829466,0.06618638471124935,0.45035985842708803,0.40161501406741085,-1880.7102814313032,-1768.2559437596938
300,gradient_boosting_regressor_Outliers_Removed_shuffled_rscv_model,12.632322196023962,0.004775199386033633,-0.01635199827071528,0.04828823352563856,-0.01432804987336991,0.06910281749707195,0.4008540414701819,0.35947158787803224,-1861.922079237117,-1772.7341562561853
366,LightGradientBoosting_OutliersRemoved_extra_features_shuffled_rscv_model,12.637745476474388,0.004296123169421785,-0.006317882122042057,0.046257638337559616,0.012238095484233899,0.06554481802112037,0.46096390407618326,0.41315947966703737,-1887.6650837728457,-1775.2107461012363
298,extra_trees_regressor_Outliers_Removed_shuffled_crosscv_model,12.641992734310346,0.004269990006919481,0.0018535225553874934,0.044996206271560035,3.583380293486484,0.06529062943220983,0.42542068545616474,,,
240,gradient_boosting_regressor_Outliers_Removed_rscv_model,12.674935272345229,0.004781816791467369,-0.017923559077220944,0.04878748937097352,-0.018661883790363733,0.06915068178599086,0.4000237532662647,0.35858395244081154,-1861.4276960376937,-1772.239773056762
249,CategoricalGradientBoosting_Outliers_Removed_rscv_model,12.691450340178246,0.004431602167244017,-0.013857095312310181,0.047478802949664244,-0.008073028110547909,0.06657027990961144,0.44396530622741726,0.4055605075584401,-1888.5808927270455,-1799.3929697461137
434,lstm_encoder_decoder,12.698132978432696,0.004337456203628171,-0.0017516905519438341,0.04686335673917806,0.024162750733280763,0.06585936686325014,0.4972017362965153,-0.36013376463378544,-887.3790529521525,-440.9530784207749
245,LightGradientBoosting_Outliers_Removed_default_model,12.709911202579773,0.004598890599138074,-0.01498302944208464,0.04812702005809965,-0.014091094494514905,0.06781512072641377,0.42297556741750175,0.3831210270289208,-1875.3526437868525,-1786.1647208059208
305,LightGradientBoosting_Outliers_Removed_shuffled_default_model,12.709911202579773,0.004598890599138074,-0.01498302944208464,0.04812702005809965,-0.014091094494514905,0.06781512072641377,0.42297556741750175,0.3831210270289208,-1875.3526437868525,-1786.1647208059208
238,extra_trees_regressor_Outliers_Removed_crosscv_model,12.759065720447174,0.004284248774904782,0.001633537887350964,0.045323353555261445,3.5530934396419185,0.0653734865056844,0.4247188334386508,,,
437,lstm_encoder_decoder_outlier_removed,12.764863940547405,0.0038973533534146084,-0.004756933170767603,0.04706011305715913,0.01106138774173531,0.06242878625613835,0.5509121974264477,-0.23499145707726887,-898.9660925450551,-453.80079095963174
594,GBM_grid__1_AutoML_20201106_170326_model_17Outlier_removed_full_lag,12.882867470725575,0.0051917780758716035,-0.012982057909100363,0.04907411331158609,-0.0008966076618935944,0.07205399417014718,0.3630212390827682,-0.003724108112001634,-1654.1478510490756,-1135.4615030226041
370,CategoricalGradientBoosting_OutliersRemoved_extra_features_shuffled_crosscv_model,12.93974404892586,0.004287995229395988,-0.0016643676725377437,0.04640605853091149,2.852606352923061,0.06523951101433847,0.4358853493700738,,,
351,bagging_OutliersRemoved_extra_features_shuffled_rscv_model,13.009852007716374,0.004560453830253848,-0.007958960525539389,0.04778920537158075,0.013612591941004584,0.06753113230395184,0.4277982424252268,0.3770525208054457,-1866.3489296339562,-1753.8945919623468
